order_id,product_id,quantity,item_price
O907850,P507,,
O905974,P508,3.0,499.0
O909727,P509,3.0,99.0
O907249,P510,3.0,799.0
O901769,P511,,99.0
O903014,P512,1.0,199.0
O904663,P513,3.0,799.0
O901129,P514,3.0,99.0
O908030,P515,3.0,799.0
O907822,P516,2.0,
O902123,P517,2.0,499.0
O905130,P518,3.0,199.0
O908116,P519,,499.0
O904686,P520,1.0,799.0
O905421,P521,2.0,
O908229,P522,,499.0
O907746,P523,,499.0
O907020,P524,,
O907927,P525,,199.0
O903643,P526,3.0,99.0
O904837,P527,,799.0
O901942,P528,2.0,499.0
O903894,P529,2.0,
O907167,P530,,799.0
O908182,P531,2.0,799.0
O908287,P532,2.0,799.0
O902992,P533,3.0,99.0
O907348,P534,3.0,99.0
O906422,P535,3.0,99.0
O900292,P536,3.0,199.0
O904398,P537,3.0,199.0
O904133,P538,1.0,199.0
O903711,P539,1.0,
O908581,P540,1.0,799.0
O901661,P541,1.0,199.0
O902707,P542,3.0,799.0
O909782,P543,3.0,199.0
O909440,P544,1.0,99.0
O908819,P545,3.0,
O908830,P546,,499.0
O905885,P547,1.0,499.0
O903610,P548,1.0,499.0
O901992,P549,2.0,799.0
O908770,P500,3.0,199.0
O908505,P501,,99.0
O907590,P502,2.0,799.0
O908569,P503,1.0,499.0
O906505,P504,1.0,199.0
O907267,P505,2.0,499.0
O908869,P506,2.0,499.0
O902861,P507,3.0,499.0
O902254,P508,,499.0
O908069,P509,1.0,
O900322,P510,,799.0
O908504,P511,1.0,99.0
O903297,P512,1.0,499.0
O906627,P513,,199.0
O908004,P514,2.0,499.0
O909462,P515,1.0,99.0
O906516,P516,2.0,
O909583,P517,,199.0
O903546,P518,,
O903581,P519,2.0,199.0
O905368,P520,1.0,499.0
O909928,P521,3.0,799.0
O906437,P522,,199.0
O909102,P523,1.0,
O904117,P524,3.0,499.0
O907031,P525,2.0,499.0
O907929,P526,2.0,499.0
O900949,P527,1.0,199.0
O905034,P528,3.0,499.0
O909114,P529,1.0,799.0
O906707,P530,2.0,799.0
O905658,P531,2.0,799.0
O903773,P532,1.0,199.0
O904667,P533,1.0,99.0
O901260,P534,,199.0
O907906,P535,2.0,
O907919,P536,,
O906095,P537,2.0,799.0
O906795,P538,3.0,
O906719,P539,3.0,199.0
O908288,P540,3.0,499.0
O902730,P541,2.0,199.0
O908633,P542,1.0,99.0
O906568,P543,,
O908618,P544,,799.0
O905257,P545,3.0,199.0
O909704,P546,3.0,
O906734,P547,3.0,
O902824,P548,,199.0
O901493,P549,2.0,99.0
O907521,P500,,99.0
O902195,P501,2.0,99.0
O907737,P502,,
O901692,P503,2.0,799.0
O903241,P504,2.0,499.0
O905725,P505,3.0,
O902727,P506,,499.0
O908052,P507,,499.0
O908470,P508,2.0,99.0
O902105,P509,3.0,799.0
O906957,P510,1.0,
O900424,P511,1.0,99.0
O908133,P512,,99.0
O901251,P513,1.0,499.0
O908491,P514,1.0,799.0
O900715,P515,1.0,499.0
O900270,P516,1.0,199.0
O901819,P517,1.0,99.0
O904748,P518,1.0,799.0
O908511,P519,,799.0
O907540,P520,,799.0
O904235,P521,1.0,99.0
O907049,P522,3.0,99.0
O900709,P523,,99.0
O905785,P524,2.0,499.0
O908752,P525,1.0,199.0
O902297,P526,,99.0
O901255,P527,1.0,799.0
O901255,P528,2.0,
O903571,P529,2.0,799.0
O900520,P530,1.0,99.0
O904984,P531,2.0,799.0
O904727,P532,3.0,199.0
O906742,P533,2.0,
O904747,P534,1.0,
O903581,P535,2.0,
O909906,P536,2.0,199.0
O907873,P537,3.0,499.0
O903886,P538,1.0,99.0
O906243,P539,2.0,199.0
O908730,P540,,99.0
O909845,P541,,199.0
O906292,P542,2.0,
O902002,P543,1.0,199.0
O904869,P544,,99.0
O901968,P545,2.0,
O902182,P546,2.0,99.0
O909767,P547,2.0,99.0
O906947,P548,2.0,199.0
O901497,P549,1.0,499.0
O909581,P500,,499.0
O900617,P501,1.0,499.0
O902135,P502,3.0,799.0
O904573,P503,,499.0
O900343,P504,1.0,99.0
O901530,P505,2.0,
O901371,P506,,199.0
O908084,P507,1.0,199.0
O901791,P508,3.0,499.0
O905519,P509,,499.0
O907906,P510,2.0,
O900553,P511,3.0,199.0
O901087,P512,1.0,499.0
O905050,P513,,
O905878,P514,1.0,499.0
O907944,P515,3.0,
O906792,P516,1.0,199.0
O900442,P517,2.0,199.0
O906640,P518,2.0,799.0
O903694,P519,2.0,199.0
O906694,P520,,499.0
O902332,P521,2.0,499.0
O900805,P522,2.0,99.0
O903488,P523,,99.0
O902775,P524,2.0,
O900455,P525,3.0,799.0
O908227,P526,2.0,199.0
O906826,P527,1.0,
O909560,P528,3.0,499.0
O907029,P529,3.0,
O904220,P530,1.0,499.0
O906660,P531,3.0,99.0
O900476,P532,1.0,799.0
O909125,P533,,199.0
O908556,P534,1.0,799.0
O909647,P535,1.0,
O908004,P536,3.0,499.0
O907003,P537,3.0,199.0
O906480,P538,1.0,499.0
O906056,P539,3.0,99.0
O901472,P540,3.0,199.0
O903519,P541,3.0,799.0
O908793,P542,3.0,799.0
O903960,P543,1.0,199.0
O904479,P544,3.0,799.0
O906296,P545,3.0,799.0
O908233,P546,,
O909154,P547,3.0,99.0
O902365,P548,1.0,499.0
O901591,P549,1.0,799.0
O900886,P500,2.0,99.0
O903556,P501,3.0,199.0
O902978,P502,1.0,99.0
O900574,P503,3.0,
O902161,P504,2.0,499.0
O906489,P505,1.0,99.0
O907244,P506,1.0,
O907120,P507,2.0,499.0
O904299,P508,,99.0
O904015,P509,2.0,
O905430,P510,1.0,
O901126,P511,2.0,199.0
O907897,P512,,99.0
O908208,P513,3.0,199.0
O901695,P514,,99.0
O907087,P515,2.0,
O908546,P516,3.0,499.0
O902022,P517,2.0,499.0
O900790,P518,1.0,99.0
O907608,P519,,99.0
O907483,P520,1.0,799.0
O907529,P521,,99.0
O900190,P522,3.0,
O908676,P523,,199.0
O900188,P524,1.0,499.0
O906783,P525,,799.0
O905980,P526,2.0,799.0
O904615,P527,2.0,
O903362,P528,2.0,799.0
O901707,P529,1.0,799.0
O901940,P530,2.0,99.0
O902386,P531,3.0,199.0
O902047,P532,2.0,
O909992,P533,1.0,799.0
O908959,P534,1.0,199.0
O900712,P535,,
O907180,P536,,199.0
O900756,P537,,499.0
O902329,P538,2.0,499.0
O907433,P539,3.0,799.0
O900160,P540,3.0,
O907712,P541,3.0,
O907108,P542,2.0,799.0
O907511,P543,1.0,799.0
O904388,P544,1.0,199.0
O909577,P545,3.0,
O904849,P546,,99.0
O904047,P547,,799.0
O908624,P548,,
O909983,P549,3.0,799.0
O905017,P500,2.0,99.0
O900884,P501,,
O909518,P502,2.0,799.0
O907091,P503,2.0,499.0
O909659,P504,2.0,99.0
O902211,P505,3.0,
O901612,P506,,499.0
O900717,P507,,499.0
O903421,P508,,799.0
O905598,P509,,
O902710,P510,2.0,99.0
O901235,P511,2.0,199.0
O907803,P512,,199.0
O901441,P513,2.0,99.0
O904193,P514,,799.0
O900339,P515,,99.0
O900564,P516,2.0,799.0
O908172,P517,3.0,199.0
O901201,P518,3.0,199.0
O906831,P519,2.0,99.0
O904990,P520,1.0,199.0
O908810,P521,3.0,799.0
O908805,P522,,799.0
O901949,P523,3.0,
O904597,P524,3.0,
O907416,P525,1.0,199.0
O906977,P526,2.0,499.0
O908421,P527,1.0,199.0
O905237,P528,3.0,199.0
O903885,P529,2.0,199.0
O908210,P530,,
O907959,P531,1.0,499.0
O908495,P532,1.0,
O905315,P533,2.0,
O900705,P534,,499.0
O904570,P535,2.0,99.0
O903976,P536,,
O902265,P537,,199.0
O903729,P538,2.0,99.0
O902005,P539,2.0,499.0
O901326,P540,,
O907990,P541,1.0,99.0
O906059,P542,2.0,799.0
O900843,P543,,199.0
O902618,P544,1.0,99.0
O902788,P545,3.0,99.0
O909693,P546,,99.0
O908217,P547,,799.0
O903798,P548,,499.0
O906303,P549,3.0,199.0
O901225,P500,3.0,499.0
O907088,P501,,99.0
O905862,P502,2.0,
O901486,P503,2.0,199.0
O902161,P504,3.0,199.0
O909348,P505,,99.0
O901836,P506,,799.0
O906412,P507,3.0,
O908267,P508,1.0,
O902886,P509,2.0,799.0
O902512,P510,3.0,199.0
O908564,P511,1.0,199.0
O900072,P512,2.0,99.0
O908841,P513,3.0,
O900528,P514,2.0,499.0
O906524,P515,,799.0
O902207,P516,1.0,99.0
O909662,P517,3.0,
O906410,P518,3.0,99.0
O908321,P519,3.0,
O905995,P520,3.0,
O908283,P521,,799.0
O901220,P522,3.0,
O900438,P523,3.0,99.0
O905299,P524,2.0,199.0
O902116,P525,2.0,99.0
O905106,P526,2.0,499.0
O901444,P527,,199.0
O908669,P528,,799.0
O909231,P529,,799.0
O901999,P530,3.0,799.0
O904809,P531,1.0,799.0
O903139,P532,3.0,99.0
O907869,P533,,499.0
O904633,P534,,199.0
O907303,P535,1.0,99.0
O900081,P536,2.0,
O909866,P537,3.0,199.0
O900375,P538,2.0,499.0
O906170,P539,2.0,199.0
O907943,P540,2.0,99.0
O908788,P541,1.0,99.0
O908093,P542,,499.0
O904119,P543,1.0,
O906431,P544,,499.0
O901767,P545,2.0,499.0
O909062,P546,,99.0
O900274,P547,1.0,99.0
O903602,P548,1.0,199.0
O908015,P549,2.0,99.0
O908486,P500,2.0,99.0
O905155,P501,2.0,199.0
O908808,P502,1.0,499.0
O905352,P503,,199.0
O900341,P504,1.0,799.0
O905916,P505,3.0,799.0
O907242,P506,1.0,199.0
O904487,P507,3.0,799.0
O902145,P508,,
O909056,P509,3.0,799.0
O906366,P510,,499.0
O907232,P511,,799.0
O909608,P512,1.0,499.0
O905338,P513,3.0,99.0
O900240,P514,1.0,799.0
O906310,P515,,199.0
O905714,P516,3.0,99.0
O905135,P517,3.0,199.0
O902709,P518,2.0,799.0
O905920,P519,,499.0
O900269,P520,1.0,499.0
O901144,P521,3.0,499.0
O901890,P522,2.0,199.0
O900142,P523,3.0,499.0
O907052,P524,2.0,199.0
O900777,P525,1.0,499.0
O901004,P526,3.0,499.0
O902238,P527,3.0,
O908451,P528,2.0,799.0
O900692,P529,2.0,99.0
O903767,P530,1.0,499.0
O900997,P531,,199.0
O904056,P532,2.0,199.0
O907285,P533,1.0,799.0
O907773,P534,,
O903984,P535,2.0,499.0
O904405,P536,,99.0
O903925,P537,1.0,
O905675,P538,,
O901995,P539,2.0,
O908132,P540,1.0,
O900732,P541,1.0,
O905213,P542,,
O900354,P543,3.0,499.0
O906280,P544,1.0,99.0
O901635,P545,2.0,799.0
O902709,P546,,
O902898,P547,1.0,
O906334,P548,1.0,199.0
O906985,P549,1.0,199.0
O905632,P500,2.0,499.0
O900962,P501,,99.0
O902942,P502,3.0,
O906672,P503,1.0,99.0
O909970,P504,2.0,
O903993,P505,2.0,799.0
O901687,P506,2.0,199.0
O906644,P507,1.0,99.0
O901144,P508,1.0,99.0
O901736,P509,,
O905473,P510,1.0,199.0
O906395,P511,3.0,499.0
O906779,P512,2.0,499.0
O907005,P513,1.0,
O903997,P514,,
O904637,P515,,199.0
O909341,P516,2.0,99.0
O901015,P517,,
O900585,P518,1.0,99.0
O901820,P519,1.0,
O903697,P520,2.0,499.0
O900174,P521,3.0,199.0
O905545,P522,,
O900133,P523,3.0,199.0
O906732,P524,,499.0
O905194,P525,,799.0
O904895,P526,,499.0
O903581,P527,2.0,799.0
O909342,P528,3.0,499.0
O904164,P529,3.0,
O908964,P530,3.0,99.0
O906534,P531,3.0,799.0
O901220,P532,,499.0
O902229,P533,3.0,
O909520,P534,2.0,799.0
O906710,P535,2.0,
O908371,P536,3.0,
O907186,P537,2.0,199.0
O903207,P538,3.0,99.0
O908775,P539,2.0,499.0
O904990,P540,3.0,199.0
O901098,P541,1.0,799.0
O901770,P542,,
O907541,P543,1.0,
O904732,P544,3.0,499.0
O903605,P545,1.0,99.0
O900075,P546,1.0,
O906152,P547,2.0,99.0
O903942,P548,3.0,99.0
O902116,P549,1.0,199.0
O903515,P500,,799.0
O900798,P501,,199.0
O908453,P502,2.0,
O905665,P503,3.0,99.0
O902488,P504,3.0,99.0
O902834,P505,1.0,799.0
O907519,P506,3.0,199.0
O905398,P507,3.0,99.0
O906030,P508,,799.0
O901668,P509,,499.0
O908971,P510,,799.0
O908214,P511,,99.0
O906042,P512,1.0,199.0
O907722,P513,,799.0
O902200,P514,3.0,
O903432,P515,,199.0
O903557,P516,,99.0
O907595,P517,3.0,799.0
O900611,P518,,
O909931,P519,1.0,499.0
O903247,P520,2.0,
O909824,P521,3.0,799.0
O905683,P522,1.0,499.0
O906173,P523,3.0,
O901662,P524,3.0,799.0
O908482,P525,,99.0
O904763,P526,,199.0
O906968,P527,1.0,
O900597,P528,,
O908407,P529,,99.0
O905110,P530,,99.0
O906125,P531,,
O905744,P532,,199.0
O907122,P533,,799.0
O904179,P534,3.0,499.0
O906207,P535,2.0,199.0
O903537,P536,3.0,199.0
O904192,P537,3.0,799.0
O903812,P538,,199.0
O904627,P539,,799.0
O901034,P540,3.0,799.0
O909047,P541,,499.0
O907915,P542,3.0,99.0
O907021,P543,1.0,
O908875,P544,1.0,499.0
O909330,P545,3.0,
O900539,P546,1.0,499.0
O901843,P547,3.0,499.0
O903388,P548,1.0,99.0
O901465,P549,3.0,99.0
O903476,P500,,
O902167,P501,1.0,499.0
O904547,P502,1.0,99.0
O908294,P503,,
O900050,P504,2.0,
O904462,P505,2.0,
O905922,P506,2.0,
O908826,P507,3.0,99.0
O903917,P508,3.0,499.0
O901678,P509,1.0,
O905246,P510,2.0,499.0
O905119,P511,1.0,799.0
O905102,P512,,199.0
O906927,P513,1.0,199.0
O909893,P514,,99.0
O907842,P515,3.0,99.0
O909396,P516,1.0,799.0
O907273,P517,3.0,
O903170,P518,2.0,99.0
O901708,P519,3.0,499.0
O900361,P520,3.0,
O908079,P521,2.0,99.0
O904170,P522,,99.0
O900504,P523,1.0,
O901356,P524,1.0,99.0
O906792,P525,,499.0
O907754,P526,1.0,
O901006,P527,,
O900933,P528,2.0,
O908820,P529,1.0,
O902255,P530,1.0,99.0
O902047,P531,3.0,
O902325,P532,2.0,799.0
O909900,P533,2.0,99.0
O902458,P534,,99.0
O902527,P535,,
O904983,P536,,
O901224,P537,2.0,499.0
O903247,P538,1.0,499.0
O908758,P539,1.0,99.0
O906111,P540,3.0,
O902219,P541,2.0,99.0
O906435,P542,3.0,799.0
O905774,P543,1.0,
O908176,P544,,799.0
O904041,P545,2.0,199.0
O906932,P546,2.0,
O907964,P547,3.0,799.0
O903549,P548,2.0,99.0
O905947,P549,,799.0
O906048,P500,2.0,199.0
O902052,P501,1.0,
O907331,P502,3.0,499.0
O903621,P503,1.0,799.0
O906024,P504,3.0,199.0
O901412,P505,3.0,199.0
O902315,P506,3.0,99.0
O902541,P507,2.0,199.0
O908792,P508,1.0,199.0
O906020,P509,2.0,
O902240,P510,1.0,499.0
O909098,P511,2.0,499.0
O905050,P512,2.0,99.0
O905134,P513,,99.0
O904580,P514,1.0,199.0
O905494,P515,1.0,199.0
O903885,P516,2.0,
O900732,P517,1.0,199.0
O902847,P518,3.0,199.0
O909625,P519,3.0,799.0
O904108,P520,1.0,99.0
O903346,P521,1.0,199.0
O900876,P522,2.0,799.0
O904182,P523,3.0,
O904002,P524,3.0,
O908937,P525,,799.0
O909542,P526,1.0,199.0
O907356,P527,1.0,99.0
O901205,P528,2.0,199.0
O903778,P529,1.0,
O905814,P530,,99.0
O908519,P531,1.0,99.0
O907592,P532,,99.0
O901944,P533,,199.0
O907122,P534,1.0,799.0
O904510,P535,1.0,
O905818,P536,3.0,99.0
O906528,P537,3.0,799.0
O909447,P538,3.0,499.0
O903195,P539,1.0,199.0
O900289,P540,2.0,99.0
O905108,P541,1.0,499.0
O902193,P542,,99.0
O907972,P543,2.0,99.0
O902820,P544,1.0,799.0
O903796,P545,,799.0
O904287,P546,2.0,199.0
O904841,P547,1.0,199.0
O905074,P548,,199.0
O901721,P549,,
O901138,P500,3.0,99.0
O903757,P501,2.0,199.0
O906939,P502,2.0,799.0
O909584,P503,2.0,499.0
O906940,P504,3.0,99.0
O909878,P505,1.0,199.0
O901967,P506,3.0,199.0
O903408,P507,,499.0
O905236,P508,2.0,799.0
O907057,P509,,
O906234,P510,1.0,499.0
O905791,P511,2.0,
O909375,P512,,
O906287,P513,2.0,199.0
O908596,P514,2.0,
O900804,P515,1.0,799.0
O909475,P516,2.0,499.0
O906015,P517,1.0,799.0
O903505,P518,3.0,199.0
O909167,P519,1.0,499.0
O902315,P520,2.0,499.0
O905475,P521,3.0,199.0
O903656,P522,,799.0
O907738,P523,2.0,799.0
O902393,P524,1.0,99.0
O901578,P525,2.0,
O903238,P526,1.0,199.0
O906278,P527,1.0,799.0
O900391,P528,2.0,499.0
O908224,P529,3.0,499.0
O901184,P530,1.0,199.0
O906790,P531,1.0,99.0
O909518,P532,1.0,
O908491,P533,3.0,99.0
O908628,P534,3.0,99.0
O903252,P535,2.0,199.0
O900963,P536,,799.0
O904608,P537,1.0,99.0
O908938,P538,1.0,
O908282,P539,,199.0
O901104,P540,3.0,799.0
O900753,P541,1.0,99.0
O902670,P542,3.0,499.0
O905325,P543,1.0,
O906583,P544,2.0,499.0
O902293,P545,1.0,799.0
O902486,P546,2.0,799.0
O904732,P547,,
O900479,P548,,99.0
O903328,P549,1.0,799.0
O909376,P500,2.0,799.0
O901908,P501,3.0,
O908038,P502,,
O905519,P503,3.0,
O903292,P504,,
O909029,P505,2.0,799.0
O905062,P506,3.0,
O903180,P507,1.0,199.0
O905419,P508,3.0,99.0
O901060,P509,3.0,799.0
O904685,P510,,199.0
O908911,P511,2.0,499.0
O902104,P512,,799.0
O904596,P513,2.0,799.0
O902636,P514,,199.0
O903119,P515,2.0,499.0
O903833,P516,3.0,
O905070,P517,,99.0
O905289,P518,1.0,499.0
O902839,P519,1.0,
O903288,P520,,
O908000,P521,,799.0
O902387,P522,3.0,499.0
O909994,P523,3.0,799.0
O907240,P524,2.0,799.0
O906373,P525,1.0,799.0
O903614,P526,1.0,
O905038,P527,,99.0
O901167,P528,1.0,99.0
O901707,P529,3.0,
O908767,P530,,99.0
O904488,P531,2.0,99.0
O903996,P532,3.0,
O905206,P533,3.0,199.0
O909538,P534,2.0,
O903380,P535,2.0,
O909875,P536,2.0,99.0
O906507,P537,2.0,
O908278,P538,,499.0
O900075,P539,,99.0
O909699,P540,2.0,
O904638,P541,2.0,199.0
O901060,P542,1.0,
O908965,P543,1.0,799.0
O903470,P544,1.0,
O906352,P545,,799.0
O902642,P546,3.0,199.0
O900754,P547,2.0,799.0
O902490,P548,2.0,99.0
O904465,P549,1.0,499.0
O904103,P500,3.0,799.0
O907126,P501,1.0,799.0
O906484,P502,3.0,799.0
O905352,P503,1.0,
O901135,P504,,99.0
O907098,P505,3.0,99.0
O909949,P506,2.0,799.0
O903134,P507,1.0,
O907966,P508,,
O901489,P509,,199.0
O909537,P510,3.0,499.0
O904480,P511,,799.0
O901579,P512,3.0,499.0
O900763,P513,,799.0
O907314,P514,3.0,99.0
O907119,P515,3.0,199.0
O906303,P516,2.0,99.0
O901288,P517,2.0,199.0
O902380,P518,1.0,799.0
O904494,P519,1.0,499.0
O906604,P520,,
O907191,P521,3.0,499.0
O908690,P522,2.0,799.0
O909440,P523,2.0,499.0
O903939,P524,1.0,799.0
O904701,P525,1.0,
O904218,P526,,799.0
O909729,P527,,499.0
O901720,P528,3.0,199.0
O903264,P529,2.0,99.0
O903099,P530,3.0,499.0
O901850,P531,2.0,499.0
O902640,P532,1.0,199.0
O907291,P533,3.0,
O909979,P534,2.0,
O902468,P535,3.0,
O908019,P536,,799.0
O909089,P537,,
O904258,P538,1.0,799.0
O906775,P539,1.0,199.0
O903497,P540,1.0,
O900747,P541,,99.0
O903337,P542,2.0,799.0
O908183,P543,2.0,99.0
O905008,P544,2.0,99.0
O902979,P545,2.0,499.0
O907065,P546,,799.0
O903276,P547,,
O901856,P548,3.0,799.0
O906245,P549,2.0,199.0
O900748,P500,2.0,799.0
O901776,P501,2.0,799.0
O907805,P502,,199.0
O901753,P503,,199.0
O907460,P504,2.0,
O900839,P505,1.0,99.0
O902482,P506,,199.0
O909870,P507,1.0,499.0
O900650,P508,,
O900684,P509,1.0,199.0
O907602,P510,1.0,799.0
O903921,P511,,799.0
O908634,P512,1.0,199.0
O904455,P513,1.0,199.0
O906125,P514,1.0,499.0
O906474,P515,3.0,
O904006,P516,2.0,99.0
O908259,P517,1.0,499.0
O909783,P518,2.0,799.0
O900582,P519,,
O907396,P520,1.0,499.0
O906028,P521,1.0,499.0
O900006,P522,2.0,199.0
O905163,P523,1.0,499.0
O906961,P524,2.0,99.0
O901705,P525,,199.0
O906805,P526,,499.0
O906006,P527,2.0,799.0
O901498,P528,2.0,99.0
O906873,P529,,799.0
O909159,P530,3.0,99.0
O901203,P531,1.0,99.0
O900743,P532,,199.0
O908717,P533,1.0,799.0
O900511,P534,1.0,499.0
O904890,P535,1.0,499.0
O900001,P536,1.0,99.0
O905634,P537,2.0,199.0
O904497,P538,2.0,
O907226,P539,1.0,499.0
O907116,P540,2.0,799.0
O902749,P541,2.0,799.0
O906965,P542,1.0,499.0
O906525,P543,1.0,99.0
O906105,P544,2.0,499.0
O907389,P545,3.0,199.0
O900357,P546,,199.0
O909143,P547,1.0,99.0
O902967,P548,2.0,799.0
O909628,P549,1.0,99.0
O908465,P500,1.0,799.0
O907070,P501,,499.0
O904375,P502,,
O904830,P503,,799.0
O906834,P504,2.0,199.0
O904252,P505,,199.0
O909458,P506,,499.0
O902960,P507,2.0,199.0
O901734,P508,1.0,99.0
O902801,P509,,799.0
O903449,P510,,99.0
O903014,P511,3.0,199.0
O903596,P512,1.0,799.0
O901249,P513,3.0,799.0
O901960,P514,,199.0
O902866,P515,,
O908377,P516,,199.0
O903284,P517,,99.0
O903956,P518,3.0,499.0
O907429,P519,2.0,
O907358,P520,2.0,799.0
O908039,P521,3.0,99.0
O900458,P522,,
O901131,P523,2.0,499.0
O906545,P524,3.0,499.0
O909442,P525,1.0,499.0
O902968,P526,1.0,499.0
O906704,P527,3.0,799.0
O907452,P528,,799.0
O901333,P529,2.0,99.0
O902941,P530,,199.0
O900890,P531,,
O908463,P532,,199.0
O902985,P533,,199.0
O908268,P534,3.0,99.0
O906291,P535,2.0,99.0
O908921,P536,1.0,799.0
O900631,P537,1.0,
O901505,P538,,99.0
O905002,P539,1.0,499.0
O905087,P540,,499.0
O905282,P541,1.0,199.0
O905386,P542,3.0,
O909767,P543,2.0,199.0
O904083,P544,1.0,499.0
O900710,P545,2.0,499.0
O900899,P546,2.0,
O909536,P547,1.0,199.0
O904780,P548,2.0,199.0
O907124,P549,3.0,499.0
O905001,P500,2.0,199.0
O909324,P501,,199.0
O902760,P502,,199.0
O906352,P503,1.0,499.0
O905269,P504,2.0,199.0
O907036,P505,1.0,499.0
O901950,P506,1.0,99.0
O904994,P507,1.0,799.0
O903493,P508,,799.0
O902347,P509,2.0,
O904811,P510,,199.0
O901217,P511,,99.0
O905598,P512,2.0,799.0
O906330,P513,3.0,799.0
O902189,P514,,799.0
O901769,P515,3.0,99.0
O902018,P516,3.0,499.0
O904842,P517,1.0,199.0
O901897,P518,3.0,199.0
O904631,P519,3.0,99.0
O905559,P520,1.0,
O901394,P521,2.0,799.0
O906552,P522,1.0,799.0
O900609,P523,2.0,
O901453,P524,1.0,
O903669,P525,1.0,99.0
O902039,P526,1.0,99.0
O907203,P527,1.0,199.0
O903245,P528,2.0,199.0
O901886,P529,,799.0
O909999,P530,,99.0
O903732,P531,3.0,
O900335,P532,3.0,499.0
O904821,P533,1.0,799.0
O909667,P534,2.0,99.0
O906019,P535,1.0,799.0
O905615,P536,3.0,499.0
O909882,P537,3.0,
O905182,P538,3.0,
O909260,P539,3.0,199.0
O905062,P540,1.0,199.0
O906054,P541,3.0,
O903747,P542,2.0,799.0
O900396,P543,2.0,799.0
O903953,P544,,499.0
O906970,P545,3.0,799.0
O906690,P546,1.0,99.0
O903772,P547,1.0,99.0
O905361,P548,,
O903983,P549,2.0,799.0
O900330,P500,1.0,499.0
O908952,P501,1.0,499.0
O906248,P502,2.0,799.0
O902551,P503,,99.0
O904091,P504,1.0,
O905273,P505,,799.0
O907052,P506,,199.0
O909022,P507,1.0,199.0
O909463,P508,2.0,799.0
O909708,P509,,799.0
O903297,P510,,199.0
O902012,P511,,199.0
O906955,P512,1.0,499.0
O905454,P513,,799.0
O901302,P514,,499.0
O907087,P515,3.0,199.0
O901187,P516,,199.0
O904423,P517,,
O902009,P518,1.0,499.0
O903448,P519,1.0,499.0
O903092,P520,3.0,799.0
O904248,P521,,199.0
O902962,P522,,99.0
O905645,P523,3.0,99.0
O908387,P524,1.0,99.0
O909405,P525,,199.0
O903723,P526,3.0,199.0
O907033,P527,3.0,99.0
O909585,P528,3.0,799.0
O907423,P529,3.0,199.0
O909888,P530,2.0,799.0
O904777,P531,2.0,499.0
O906680,P532,2.0,
O906022,P533,,99.0
O907729,P534,3.0,199.0
O901572,P535,3.0,199.0
O901494,P536,1.0,799.0
O901001,P537,1.0,99.0
O909453,P538,1.0,
O906910,P539,1.0,499.0
O904571,P540,,
O900262,P541,1.0,799.0
O900936,P542,3.0,499.0
O904658,P543,,199.0
O901711,P544,2.0,499.0
O906320,P545,,799.0
O907925,P546,2.0,199.0
O908050,P547,3.0,99.0
O904632,P548,,799.0
O908773,P549,,499.0
O906744,P500,2.0,499.0
O900263,P501,,199.0
O909350,P502,2.0,799.0
O904770,P503,2.0,
O904408,P504,1.0,199.0
O905047,P505,2.0,799.0
O905940,P506,,99.0
O901889,P507,1.0,
O904906,P508,3.0,499.0
O902843,P509,1.0,799.0
O908949,P510,2.0,799.0
O902689,P511,2.0,499.0
O909492,P512,3.0,499.0
O907139,P513,1.0,
O900614,P514,3.0,799.0
O900353,P515,1.0,199.0
O907531,P516,2.0,199.0
O906958,P517,1.0,499.0
O904902,P518,1.0,499.0
O908222,P519,2.0,199.0
O907174,P520,1.0,199.0
O900703,P521,,99.0
O906775,P522,3.0,499.0
O903246,P523,,799.0
O906747,P524,2.0,199.0
O908084,P525,,799.0
O900275,P526,,199.0
O903682,P527,1.0,499.0
O905891,P528,3.0,
O905555,P529,,
O907657,P530,3.0,799.0
O906462,P531,2.0,
O902174,P532,1.0,99.0
O907647,P533,2.0,499.0
O908379,P534,2.0,99.0
O903056,P535,2.0,99.0
O905472,P536,1.0,499.0
O907267,P537,3.0,99.0
O907415,P538,1.0,499.0
O907735,P539,3.0,99.0
O906545,P540,,99.0
O908266,P541,2.0,
O908514,P542,1.0,99.0
O901420,P543,1.0,199.0
O908724,P544,,
O904426,P545,,
O905535,P546,1.0,99.0
O904082,P547,2.0,99.0
O906008,P548,1.0,199.0
O908296,P549,,199.0
O906503,P500,1.0,799.0
O903970,P501,,99.0
O909325,P502,3.0,499.0
O901146,P503,1.0,799.0
O906340,P504,1.0,799.0
O900674,P505,3.0,
O906903,P506,2.0,
O905279,P507,2.0,199.0
O905252,P508,2.0,499.0
O903141,P509,1.0,199.0
O903636,P510,1.0,99.0
O909862,P511,2.0,99.0
O908408,P512,1.0,
O908656,P513,1.0,199.0
O906962,P514,3.0,499.0
O907786,P515,,199.0
O906996,P516,1.0,499.0
O905047,P517,,
O905298,P518,,499.0
O907872,P519,,799.0
O901743,P520,1.0,199.0
O909797,P521,2.0,499.0
O906134,P522,1.0,199.0
O905616,P523,3.0,199.0
O900587,P524,2.0,499.0
O902594,P525,3.0,199.0
O905796,P526,2.0,499.0
O900858,P527,3.0,
O900657,P528,,
O908100,P529,2.0,499.0
O902258,P530,3.0,
O902491,P531,,
O909673,P532,,
O906682,P533,2.0,199.0
