order_id,customer_id,order_date,status
O905989,C7728,2025-03-26,
O905990,C7067,2025-05-27,PLACED
O905991,C8583,2025-03-22,PLACED
O905992,C2482,2025-07-07,PLACED
O905993,C2658,2025-07-05,SHIPPED
O905994,C5808,2025-11-23,SHIPPED
O905995,C1562,2025-09-14,DELIVERED
O905996,C4907,2025-05-19,SHIPPED
O905997,C9876,2025-08-14,
O905998,C1586,2025-05-08,SHIPPED
O905999,C10758,2025-12-04,SHIPPED
O906000,C3347,2025-12-24,DELIVERED
O906001,C8567,2025-07-13,PLACED
O906002,C6692,2025-10-27,DELIVERED
O906003,C5403,2025-08-12,
O906004,C4867,2025-07-24,DELIVERED
O906005,C3930,2025-01-29,PLACED
O906006,C3673,2025-02-24,PLACED
O906007,C1385,2025-02-07,SHIPPED
O906008,C6719,2025-04-11,SHIPPED
O906009,C10275,2025-08-28,SHIPPED
O906010,C9820,2025-05-12,DELIVERED
O906011,C3094,2025-03-21,SHIPPED
O906012,C10371,2025-07-02,PLACED
O906013,C4743,2025-05-26,SHIPPED
O906014,C3566,2025-03-01,DELIVERED
O906015,C5603,2025-08-10,DELIVERED
O906016,C5927,2025-09-10,SHIPPED
O906017,C3391,2025-03-11,SHIPPED
O906018,C1720,2025-07-28,PLACED
O906019,C8805,2025-06-01,DELIVERED
O906020,C5037,2025-07-09,PLACED
O906021,C7247,2025-11-30,PLACED
O906022,C2521,2025-07-20,
O906023,C8828,2025-12-13,DELIVERED
O906024,C9739,2025-06-25,PLACED
O906025,C10113,2025-08-21,
O906026,C2891,2025-09-18,SHIPPED
O906027,C4857,2025-07-17,DELIVERED
O906028,C8662,2025-01-05,SHIPPED
O906029,C9971,2025-08-26,DELIVERED
O906030,C2648,2025-09-05,PLACED
O906031,C3074,2025-04-18,
O906032,C4905,2025-09-05,
O906033,C4592,2025-04-09,DELIVERED
O906034,C8768,2026-01-19,
O906035,C7523,2025-12-14,DELIVERED
O906036,C5124,2025-07-25,SHIPPED
O906037,C3786,2025-03-24,
O906038,C3851,2025-01-19,DELIVERED
O906039,C10697,2026-01-20,
O906040,C7339,2025-07-06,DELIVERED
O906041,C8887,2025-07-18,DELIVERED
O906042,C5703,2025-05-03,SHIPPED
O906043,C9463,2025-06-03,SHIPPED
O906044,C6421,2025-06-04,PLACED
O906045,C1631,2025-04-14,
O906046,C1140,2025-07-02,
O906047,C8466,2025-03-13,PLACED
O906048,C3264,2025-02-22,
O906049,C6836,2026-01-18,SHIPPED
O906050,C4530,2025-11-22,PLACED
O906051,C2629,2025-03-04,SHIPPED
O906052,C9080,2025-08-26,
O906053,C1738,2025-12-05,
O906054,C4466,2025-01-10,DELIVERED
O906055,C1565,2025-02-10,
O906056,C4447,2025-07-03,
O906057,C1595,2025-04-06,
O906058,C2455,2025-09-11,PLACED
O906059,C7104,2025-04-21,
O906060,C4866,2025-04-20,PLACED
O906061,C10699,2025-05-07,
O906062,C1611,2025-07-09,PLACED
O906063,C6160,2025-02-20,
O906064,C7405,2025-03-22,PLACED
O906065,C6636,2025-09-16,
O906066,C10134,2025-06-13,
O906067,C4055,2026-02-03,SHIPPED
O906068,C10640,2025-07-10,SHIPPED
O906069,C5612,2025-10-31,
O906070,C6625,2025-12-01,PLACED
O906071,C10046,2025-08-14,DELIVERED
O906072,C2061,2025-08-19,DELIVERED
O906073,C8217,2025-04-08,SHIPPED
O906074,C2778,2025-11-02,DELIVERED
O906075,C10768,2025-08-05,
O906076,C5342,2025-06-07,PLACED
O906077,C8920,2025-03-01,SHIPPED
O906078,C5272,2025-07-21,
O906079,C2231,2025-10-15,SHIPPED
O906080,C6139,2025-06-16,
O906081,C4268,2025-04-08,SHIPPED
O906082,C10056,2025-12-26,
O906083,C4041,2025-08-08,DELIVERED
O906084,C3054,2026-01-30,
O906085,C4812,2025-07-27,DELIVERED
O906086,C9763,2025-12-08,PLACED
O906087,C6804,2025-03-01,DELIVERED
O906088,C4321,2025-10-29,SHIPPED
O906089,C9005,2025-09-17,PLACED
O906090,C10926,2025-07-22,PLACED
O906091,C10864,2025-01-15,
O906092,C3742,2025-12-02,PLACED
O906093,C9268,2025-07-18,SHIPPED
O906094,C8939,2025-09-25,PLACED
O906095,C8763,2025-06-03,SHIPPED
O906096,C3079,2025-11-03,SHIPPED
O906097,C3851,2025-05-26,
O906098,C7412,2025-02-11,PLACED
O906099,C10753,2026-01-30,PLACED
O906100,C7786,2025-12-31,
O906101,C7908,2025-04-13,PLACED
O906102,C4526,2025-09-14,DELIVERED
O906103,C9901,2025-04-12,
O906104,C10452,2025-01-16,DELIVERED
O906105,C4863,2025-03-06,PLACED
O906106,C10863,2025-09-01,
O906107,C10788,2025-12-21,PLACED
O906108,C1569,2025-03-21,
O906109,C10414,2025-06-18,DELIVERED
O906110,C5768,2025-10-21,
O906111,C10554,2025-05-01,DELIVERED
O906112,C10536,2025-08-12,DELIVERED
O906113,C9554,2025-08-03,SHIPPED
O906114,C7435,2025-08-03,SHIPPED
O906115,C9510,2025-06-09,DELIVERED
O906116,C5339,2025-08-06,SHIPPED
O906117,C1680,2025-07-01,SHIPPED
O906118,C9151,2025-06-21,
O906119,C1068,2025-08-29,PLACED
O906120,C9129,2025-08-30,
O906121,C1934,2025-10-04,DELIVERED
O906122,C5769,2025-02-16,DELIVERED
O906123,C9682,2025-12-22,SHIPPED
O906124,C7325,2025-05-25,
O906125,C4255,2025-10-12,
O906126,C7558,2025-04-19,DELIVERED
O906127,C10036,2025-06-26,
O906128,C5435,2025-04-09,PLACED
O906129,C7935,2025-06-18,DELIVERED
O906130,C3267,2025-07-02,PLACED
O906131,C9953,2025-01-30,SHIPPED
O906132,C3975,2025-07-12,SHIPPED
O906133,C4518,2026-01-22,DELIVERED
O906134,C3917,2026-01-03,PLACED
O906135,C6873,2025-05-25,DELIVERED
O906136,C4348,2025-08-21,
O906137,C10854,2025-11-06,DELIVERED
O906138,C3042,2025-12-10,
O906139,C9588,2025-07-18,DELIVERED
O906140,C4311,2025-09-12,PLACED
O906141,C10203,2025-09-25,SHIPPED
O906142,C6022,2025-06-21,SHIPPED
O906143,C2866,2025-10-27,SHIPPED
O906144,C3653,2025-01-06,DELIVERED
O906145,C4013,2025-08-20,SHIPPED
O906146,C5594,2025-09-16,SHIPPED
O906147,C8561,2025-12-16,DELIVERED
O906148,C2302,2025-05-22,
O906149,C1403,2025-10-28,SHIPPED
O906150,C2056,2025-09-23,
O906151,C8662,2025-10-07,DELIVERED
O906152,C2833,2026-01-13,PLACED
O906153,C7943,2025-11-20,DELIVERED
O906154,C8771,2025-11-06,
O906155,C7308,2025-05-21,SHIPPED
O906156,C4830,2025-09-15,DELIVERED
O906157,C4705,2025-11-13,
O906158,C4561,2026-01-26,DELIVERED
O906159,C9585,2025-12-20,SHIPPED
O906160,C2173,2025-04-05,SHIPPED
O906161,C1442,2025-06-10,
O906162,C7945,2025-05-19,PLACED
O906163,C5413,2025-03-29,SHIPPED
O906164,C3048,2025-04-07,PLACED
O906165,C3297,2025-04-13,
O906166,C8027,2025-02-06,
O906167,C7469,2025-03-20,PLACED
O906168,C9430,2025-11-20,SHIPPED
O906169,C1142,2025-12-19,DELIVERED
O906170,C9783,2026-01-05,PLACED
O906171,C4206,2025-08-23,
O906172,C4058,2025-08-28,SHIPPED
O906173,C10465,2025-09-08,DELIVERED
O906174,C9204,2025-08-19,SHIPPED
O906175,C2765,2025-01-11,DELIVERED
O906176,C7132,2025-09-22,
O906177,C1975,2025-01-27,DELIVERED
O906178,C10637,2025-07-29,
O906179,C2249,2025-03-15,SHIPPED
O906180,C6194,2025-09-13,DELIVERED
O906181,C3205,2025-03-10,DELIVERED
O906182,C8321,2025-05-07,PLACED
O906183,C5699,2025-07-22,DELIVERED
O906184,C5781,2025-07-04,DELIVERED
O906185,C3759,2025-04-15,SHIPPED
O906186,C7073,2025-05-15,DELIVERED
O906187,C3420,2025-01-04,DELIVERED
O906188,C8142,2025-04-29,PLACED
O906189,C1943,2026-01-01,DELIVERED
O906190,C4308,2026-01-02,DELIVERED
O906191,C10072,2025-04-12,PLACED
O906192,C5043,2025-05-27,DELIVERED
O906193,C1952,2025-05-01,PLACED
O906194,C2340,2025-12-11,
O906195,C3130,2025-11-23,PLACED
O906196,C5133,2026-01-19,SHIPPED
O906197,C8986,2025-10-21,DELIVERED
O906198,C10083,2025-05-16,PLACED
O906199,C9332,2025-06-02,SHIPPED
O906200,C9475,2025-07-28,SHIPPED
O906201,C5862,2026-01-20,
O906202,C10036,2025-07-10,SHIPPED
O906203,C3890,2025-06-11,PLACED
O906204,C1642,2025-09-25,DELIVERED
O906205,C4235,2025-04-03,PLACED
O906206,C1404,2025-02-18,SHIPPED
O906207,C7002,2025-10-22,DELIVERED
O906208,C3522,2025-10-26,DELIVERED
O906209,C5950,2025-03-07,
O906210,C5821,2025-12-31,SHIPPED
O906211,C8850,2025-02-13,
O906212,C8193,2026-01-30,
O906213,C8952,2025-04-03,SHIPPED
O906214,C10319,2025-07-22,SHIPPED
O906215,C10124,2025-05-27,SHIPPED
O906216,C6425,2025-02-09,PLACED
O906217,C9229,2025-12-09,SHIPPED
O906218,C3059,2025-02-19,SHIPPED
O906219,C1101,2025-07-10,SHIPPED
O906220,C10318,2025-05-21,SHIPPED
O906221,C10078,2025-12-18,PLACED
O906222,C7184,2025-07-16,SHIPPED
O906223,C1009,2025-03-15,SHIPPED
O906224,C1352,2025-09-23,SHIPPED
O906225,C8771,2025-10-08,DELIVERED
O906226,C10485,2025-08-01,
O906227,C3230,2025-03-01,SHIPPED
O906228,C2464,2025-11-07,DELIVERED
O906229,C5039,2025-01-09,
O906230,C4660,2025-05-13,SHIPPED
O906231,C10880,2025-11-15,
O906232,C8409,2025-01-27,SHIPPED
O906233,C1105,2025-07-12,SHIPPED
O906234,C4295,2025-05-19,SHIPPED
O906235,C8129,2026-02-03,
O906236,C8380,2025-11-30,SHIPPED
O906237,C3516,2025-01-20,
O906238,C3391,2025-12-07,
O906239,C6232,2025-05-06,PLACED
O906240,C3232,2025-06-07,SHIPPED
O906241,C10365,2025-12-28,PLACED
O906242,C3921,2026-01-03,SHIPPED
O906243,C10419,2025-12-21,DELIVERED
O906244,C5325,2025-11-01,DELIVERED
O906245,C10884,2026-01-27,PLACED
O906246,C9551,2025-11-09,DELIVERED
O906247,C7533,2025-03-05,DELIVERED
O906248,C10689,2025-11-04,
O906249,C10784,2025-03-31,DELIVERED
O906250,C1679,2025-09-20,SHIPPED
O906251,C7517,2025-06-15,PLACED
O906252,C3785,2025-08-31,DELIVERED
O906253,C4170,2025-12-28,SHIPPED
O906254,C5477,2025-06-23,
O906255,C1695,2026-01-21,DELIVERED
O906256,C7635,2025-08-11,DELIVERED
O906257,C10308,2025-12-24,SHIPPED
O906258,C9666,2025-07-17,PLACED
O906259,C1039,2025-11-02,
O906260,C4202,2025-08-08,PLACED
O906261,C7240,2025-12-02,DELIVERED
O906262,C4256,2025-03-09,PLACED
O906263,C2804,2025-05-29,
O906264,C2543,2025-05-04,PLACED
O906265,C9759,2025-12-10,SHIPPED
O906266,C1510,2025-07-26,DELIVERED
O906267,C4166,2026-01-08,
O906268,C9220,2025-07-25,SHIPPED
O906269,C10279,2025-08-02,PLACED
O906270,C9027,2025-08-28,SHIPPED
O906271,C2851,2025-01-12,SHIPPED
O906272,C9350,2025-09-15,DELIVERED
O906273,C9255,2025-01-03,SHIPPED
O906274,C5790,2025-01-21,DELIVERED
O906275,C6775,2025-03-01,PLACED
O906276,C6103,2025-04-30,
O906277,C4489,2026-01-27,SHIPPED
O906278,C4862,2025-08-06,SHIPPED
O906279,C8731,2025-09-18,DELIVERED
O906280,C6790,2025-04-04,PLACED
O906281,C2633,2026-01-04,
O906282,C3469,2026-01-12,SHIPPED
O906283,C1537,2025-11-01,
O906284,C6986,2025-07-18,PLACED
O906285,C4894,2025-10-18,PLACED
O906286,C8730,2025-04-27,
O906287,C7024,2026-02-05,SHIPPED
O906288,C7557,2025-05-01,SHIPPED
O906289,C3706,2025-01-07,DELIVERED
O906290,C3338,2025-08-24,SHIPPED
O906291,C10293,2025-11-20,
O906292,C2464,2025-10-03,PLACED
O906293,C2552,2025-08-18,SHIPPED
O906294,C1261,2025-06-16,PLACED
O906295,C10096,2025-07-28,SHIPPED
O906296,C8056,2025-08-08,
O906297,C10875,2025-12-14,DELIVERED
O906298,C6492,2025-09-29,DELIVERED
O906299,C6667,2025-06-28,
O906300,C3631,2026-01-05,
O906301,C2393,2025-08-01,DELIVERED
O906302,C6432,2025-03-22,PLACED
O906303,C8111,2025-09-19,DELIVERED
O906304,C5005,2025-08-27,PLACED
O906305,C9447,2025-02-13,DELIVERED
O906306,C9485,2025-02-28,SHIPPED
O906307,C4673,2025-05-09,PLACED
O906308,C7543,2025-06-26,
O906309,C5355,2025-04-14,PLACED
O906310,C7830,2026-01-26,PLACED
O906311,C3530,2026-01-06,PLACED
O906312,C8477,2025-07-30,PLACED
O906313,C9878,2025-04-26,DELIVERED
O906314,C10018,2025-08-26,PLACED
O906315,C3191,2025-09-09,DELIVERED
O906316,C6524,2025-09-18,
O906317,C6746,2025-10-27,DELIVERED
O906318,C9158,2025-09-05,DELIVERED
O906319,C10775,2025-02-09,DELIVERED
O906320,C2050,2025-04-12,PLACED
O906321,C4996,2025-09-09,PLACED
O906322,C1083,2025-12-07,
O906323,C6085,2025-10-18,SHIPPED
O906324,C1895,2025-08-20,
O906325,C9501,2025-10-29,DELIVERED
O906326,C1672,2025-05-11,DELIVERED
O906327,C1295,2025-10-11,SHIPPED
O906328,C9874,2025-12-15,PLACED
O906329,C6845,2025-08-25,
O906330,C8870,2025-07-18,DELIVERED
O906331,C5488,2025-11-20,SHIPPED
O906332,C10569,2025-04-14,DELIVERED
O906333,C2925,2025-04-27,DELIVERED
O906334,C2145,2025-01-17,PLACED
O906335,C9960,2026-01-28,
O906336,C3582,2025-02-19,PLACED
O906337,C8588,2025-10-12,PLACED
O906338,C4451,2025-02-21,
O906339,C5182,2025-05-14,PLACED
O906340,C6240,2025-12-08,
O906341,C1596,2025-05-17,
O906342,C4153,2025-04-24,PLACED
O906343,C8486,2025-03-17,
O906344,C6164,2025-10-11,PLACED
O906345,C10547,2025-09-27,
O906346,C6239,2025-01-24,PLACED
O906347,C9627,2025-07-16,DELIVERED
O906348,C2434,2025-04-28,PLACED
O906349,C3265,2026-01-14,
O906350,C5110,2025-02-16,PLACED
O906351,C1399,2025-05-11,SHIPPED
O906352,C5955,2025-09-05,SHIPPED
O906353,C6646,2025-12-16,PLACED
O906354,C8584,2025-05-12,DELIVERED
O906355,C7250,2026-01-21,
O906356,C7662,2025-02-04,
O906357,C2339,2025-12-27,PLACED
O906358,C8001,2025-07-09,PLACED
O906359,C9833,2025-09-18,PLACED
O906360,C6115,2025-10-27,SHIPPED
O906361,C5513,2025-03-05,SHIPPED
O906362,C9208,2025-03-19,
O906363,C4350,2025-08-22,PLACED
O906364,C4203,2026-02-04,DELIVERED
O906365,C7501,2025-03-31,SHIPPED
O906366,C6858,2025-04-10,
O906367,C6214,2025-02-03,PLACED
O906368,C1515,2025-06-05,
O906369,C10293,2025-08-10,
O906370,C10035,2025-12-13,SHIPPED
O906371,C8693,2025-10-25,DELIVERED
O906372,C2774,2025-04-05,DELIVERED
O906373,C9418,2025-11-29,DELIVERED
O906374,C4274,2025-07-05,DELIVERED
O906375,C8825,2025-03-29,SHIPPED
O906376,C7788,2025-11-12,
O906377,C8999,2025-10-05,DELIVERED
O906378,C10064,2025-11-16,DELIVERED
O906379,C9503,2025-07-09,DELIVERED
O906380,C4998,2025-04-11,PLACED
O906381,C10583,2025-05-17,
O906382,C5946,2025-11-20,DELIVERED
O906383,C3222,2025-12-07,SHIPPED
O906384,C2503,2025-06-12,DELIVERED
O906385,C7604,2025-03-10,DELIVERED
O906386,C6488,2026-01-04,DELIVERED
O906387,C4115,2025-08-23,SHIPPED
O906388,C10676,2025-12-01,PLACED
O906389,C6760,2025-12-26,DELIVERED
O906390,C5549,2025-10-04,PLACED
O906391,C1791,2025-03-17,DELIVERED
O906392,C5618,2025-06-30,SHIPPED
O906393,C10399,2025-09-29,
O906394,C2090,2025-01-04,SHIPPED
O906395,C6727,2025-09-15,PLACED
O906396,C2840,2025-03-07,
O906397,C6154,2025-06-14,SHIPPED
O906398,C9803,2025-08-31,PLACED
O906399,C8590,2025-09-15,
O906400,C2671,2025-09-22,PLACED
O906401,C1186,2025-09-18,SHIPPED
O906402,C4611,2025-03-09,DELIVERED
O906403,C2780,2025-02-13,
O906404,C1377,2025-04-10,
O906405,C4296,2025-12-01,DELIVERED
O906406,C6447,2025-10-16,DELIVERED
O906407,C9022,2025-03-17,PLACED
O906408,C2561,2025-01-13,PLACED
O906409,C9043,2025-11-06,PLACED
O906410,C5023,2025-05-11,DELIVERED
O906411,C2085,2025-04-21,PLACED
O906412,C6935,2025-08-17,SHIPPED
O906413,C2199,2025-10-07,DELIVERED
O906414,C2963,2025-08-05,DELIVERED
O906415,C3989,2025-10-07,
O906416,C2031,2025-04-06,DELIVERED
O906417,C8170,2025-12-04,DELIVERED
O906418,C6544,2025-07-24,SHIPPED
O906419,C1577,2025-06-30,DELIVERED
O906420,C1484,2026-01-30,PLACED
O906421,C5618,2025-05-14,DELIVERED
O906422,C9930,2025-07-27,PLACED
O906423,C5671,2025-08-26,SHIPPED
O906424,C9391,2025-07-20,
O906425,C7527,2025-10-19,
O906426,C3259,2025-08-17,
O906427,C7170,2026-01-07,DELIVERED
O906428,C3833,2025-07-31,
O906429,C6060,2025-01-07,
O906430,C10777,2025-12-23,DELIVERED
O906431,C8398,2025-03-07,PLACED
O906432,C5131,2025-09-27,DELIVERED
O906433,C7485,2026-01-11,SHIPPED
O906434,C6960,2025-05-18,SHIPPED
O906435,C3934,2025-05-02,DELIVERED
O906436,C4733,2025-09-23,
O906437,C2939,2025-12-21,
O906438,C5754,2025-11-11,
O906439,C3606,2025-06-23,
O906440,C2534,2026-01-15,SHIPPED
O906441,C6258,2026-01-01,SHIPPED
O906442,C4143,2025-10-25,DELIVERED
O906443,C2974,2025-07-06,DELIVERED
O906444,C8237,2025-09-21,PLACED
O906445,C1344,2025-07-03,PLACED
O906446,C2604,2025-10-14,SHIPPED
O906447,C3067,2025-01-18,
O906448,C1052,2025-01-10,SHIPPED
O906449,C9791,2025-12-22,SHIPPED
O906450,C1922,2025-12-12,DELIVERED
O906451,C2411,2026-01-04,PLACED
O906452,C1655,2025-09-17,
O906453,C2437,2025-02-27,DELIVERED
O906454,C9384,2025-03-13,
O906455,C4614,2025-05-09,PLACED
O906456,C10922,2025-12-05,SHIPPED
O906457,C4330,2025-11-05,DELIVERED
O906458,C3331,2025-07-20,
O906459,C8514,2025-12-08,
O906460,C10436,2025-07-10,
O906461,C5217,2025-12-22,PLACED
O906462,C7162,2025-10-21,PLACED
O906463,C10471,2025-05-24,
O906464,C2909,2025-01-07,SHIPPED
O906465,C10089,2025-04-01,SHIPPED
O906466,C8550,2025-06-01,SHIPPED
O906467,C8179,2025-10-30,PLACED
O906468,C1366,2025-04-22,
O906469,C2056,2025-01-10,
O906470,C2800,2025-04-07,DELIVERED
O906471,C10738,2025-06-28,SHIPPED
O906472,C9670,2025-06-02,DELIVERED
O906473,C8012,2025-12-07,DELIVERED
O906474,C2200,2025-09-02,SHIPPED
O906475,C2123,2025-05-19,
O906476,C2954,2025-10-23,PLACED
O906477,C6280,2025-03-26,PLACED
O906478,C4940,2025-10-17,PLACED
O906479,C2448,2025-12-24,
O906480,C1194,2025-08-13,
O906481,C9419,2025-10-23,PLACED
O906482,C7431,2025-09-08,SHIPPED
O906483,C10340,2025-01-07,
O906484,C2285,2025-05-12,SHIPPED
O906485,C4589,2025-06-06,DELIVERED
O906486,C3304,2025-04-20,PLACED
O906487,C2479,2025-04-15,DELIVERED
O906488,C6185,2025-10-25,SHIPPED
O906489,C2185,2025-11-24,
O906490,C8424,2025-05-27,
O906491,C3121,2025-05-14,DELIVERED
O906492,C2788,2026-01-01,SHIPPED
O906493,C4450,2025-12-08,
O906494,C4904,2026-01-10,DELIVERED
O906495,C10667,2025-11-05,PLACED
O906496,C4565,2025-10-09,SHIPPED
O906497,C2620,2025-12-11,PLACED
O906498,C6158,2025-12-26,DELIVERED
O906499,C3909,2025-09-01,SHIPPED
O906500,C10649,2025-02-09,PLACED
O906501,C8984,2025-09-14,
O906502,C8245,2025-10-17,SHIPPED
O906503,C7416,2025-06-04,
O906504,C2520,2025-01-31,DELIVERED
O906505,C6751,2025-07-21,PLACED
O906506,C2068,2025-06-03,PLACED
O906507,C6197,2025-08-10,DELIVERED
O906508,C5968,2025-05-18,DELIVERED
O906509,C9822,2025-05-19,SHIPPED
O906510,C5416,2025-10-06,PLACED
O906511,C10190,2025-01-19,
O906512,C10732,2025-04-25,DELIVERED
O906513,C7122,2025-01-26,PLACED
O906514,C2805,2025-04-29,DELIVERED
O906515,C3283,2026-02-03,
O906516,C2852,2026-01-20,SHIPPED
O906517,C4081,2025-10-02,PLACED
O906518,C6102,2025-12-10,
O906519,C10522,2025-03-14,SHIPPED
O906520,C10999,2025-03-10,PLACED
O906521,C2325,2025-03-07,
O906522,C4446,2025-11-18,DELIVERED
O906523,C2007,2026-01-14,DELIVERED
O906524,C8486,2025-04-25,PLACED
O906525,C5644,2025-10-30,DELIVERED
O906526,C3167,2025-06-11,PLACED
O906527,C1085,2025-05-19,DELIVERED
O906528,C4015,2025-07-27,PLACED
O906529,C1745,2025-06-02,DELIVERED
O906530,C7383,2026-01-13,DELIVERED
O906531,C3595,2025-07-14,PLACED
O906532,C3203,2025-03-10,SHIPPED
O906533,C3988,2025-01-25,SHIPPED
O906534,C5185,2025-03-20,SHIPPED
O906535,C7731,2025-06-02,
O906536,C9006,2025-03-15,PLACED
O906537,C3232,2025-01-21,SHIPPED
O906538,C2430,2025-09-02,PLACED
O906539,C7530,2025-04-10,PLACED
O906540,C2362,2025-03-18,
O906541,C10996,2025-01-30,PLACED
O906542,C10963,2025-01-31,SHIPPED
O906543,C2768,2025-11-21,PLACED
O906544,C10261,2025-03-01,PLACED
O906545,C1084,2025-05-19,SHIPPED
O906546,C7903,2025-03-23,PLACED
O906547,C7723,2025-08-07,DELIVERED
O906548,C10802,2025-04-19,PLACED
O906549,C3109,2025-12-21,PLACED
O906550,C7373,2025-10-06,PLACED
O906551,C10522,2025-11-25,DELIVERED
O906552,C9563,2025-11-19,PLACED
O906553,C4022,2025-10-10,DELIVERED
O906554,C8164,2025-02-09,
O906555,C8629,2025-01-12,
O906556,C9529,2025-05-20,DELIVERED
O906557,C7976,2025-03-05,DELIVERED
O906558,C5490,2025-09-25,PLACED
O906559,C4418,2025-03-16,SHIPPED
O906560,C2480,2025-05-08,DELIVERED
O906561,C3634,2025-07-01,DELIVERED
O906562,C7895,2025-09-11,DELIVERED
O906563,C5019,2025-03-02,PLACED
O906564,C6402,2025-11-19,DELIVERED
O906565,C1309,2025-08-10,DELIVERED
O906566,C6475,2025-02-14,SHIPPED
O906567,C4413,2025-08-16,DELIVERED
O906568,C6728,2025-07-18,PLACED
O906569,C7277,2025-08-13,
O906570,C1283,2025-03-18,
O906571,C6205,2025-03-31,SHIPPED
O906572,C10838,2025-08-27,DELIVERED
O906573,C4019,2025-10-10,DELIVERED
O906574,C1243,2025-03-26,PLACED
O906575,C1298,2025-11-27,DELIVERED
O906576,C9644,2025-08-07,
O906577,C2456,2026-01-31,SHIPPED
O906578,C10994,2026-01-23,
O906579,C2319,2025-07-17,DELIVERED
O906580,C7771,2025-01-16,DELIVERED
O906581,C3822,2025-07-20,DELIVERED
O906582,C6590,2025-01-29,PLACED
O906583,C7543,2025-08-15,PLACED
O906584,C9127,2025-01-02,SHIPPED
O906585,C1365,2025-08-17,DELIVERED
O906586,C7871,2025-07-26,SHIPPED
O906587,C1695,2025-02-26,SHIPPED
O906588,C7100,2025-01-22,SHIPPED
O906589,C10043,2025-05-11,SHIPPED
O906590,C9424,2025-08-29,
O906591,C1617,2025-09-21,DELIVERED
O906592,C8697,2025-05-06,PLACED
O906593,C8941,2025-07-16,DELIVERED
O906594,C10957,2026-01-02,PLACED
O906595,C4088,2025-09-11,DELIVERED
O906596,C10733,2025-01-21,DELIVERED
O906597,C9583,2025-12-22,PLACED
O906598,C9599,2025-09-02,PLACED
O906599,C1841,2025-10-28,PLACED
O906600,C3341,2025-09-01,PLACED
O906601,C9549,2025-04-22,DELIVERED
O906602,C5560,2025-08-29,SHIPPED
O906603,C4048,2025-03-31,PLACED
O906604,C6861,2025-06-19,SHIPPED
O906605,C3573,2026-01-09,SHIPPED
O906606,C3241,2025-12-15,
O906607,C10085,2025-08-24,
O906608,C7863,2025-06-11,PLACED
O906609,C2964,2025-04-06,PLACED
O906610,C8804,2025-06-10,PLACED
O906611,C8955,2025-04-12,DELIVERED
O906612,C2625,2026-01-01,PLACED
O906613,C9834,2025-11-23,
O906614,C2375,2025-10-22,PLACED
O906615,C8885,2025-09-12,
O906616,C2123,2025-05-11,DELIVERED
O906617,C2229,2025-10-10,PLACED
O906618,C4599,2025-06-16,SHIPPED
O906619,C1749,2025-03-20,
O906620,C1936,2025-10-11,DELIVERED
O906621,C2676,2025-06-18,DELIVERED
O906622,C4080,2025-06-27,PLACED
O906623,C4859,2025-06-21,DELIVERED
O906624,C1529,2025-12-18,DELIVERED
O906625,C1924,2025-12-22,PLACED
O906626,C9294,2026-02-05,SHIPPED
O906627,C10478,2025-06-30,PLACED
O906628,C3998,2025-06-12,DELIVERED
O906629,C5428,2025-11-23,PLACED
O906630,C7254,2025-01-25,PLACED
O906631,C3302,2025-05-13,PLACED
O906632,C6721,2025-06-18,PLACED
O906633,C4053,2025-07-02,PLACED
O906634,C3870,2025-06-10,
O906635,C10776,2025-10-04,
O906636,C7230,2025-11-08,DELIVERED
O906637,C4204,2025-06-23,SHIPPED
O906638,C4890,2025-11-17,SHIPPED
O906639,C6112,2025-07-31,SHIPPED
O906640,C1038,2025-02-13,
O906641,C6201,2025-07-29,SHIPPED
O906642,C5832,2025-02-21,DELIVERED
O906643,C1136,2025-09-20,DELIVERED
O906644,C2164,2025-11-12,SHIPPED
O906645,C6267,2025-04-07,SHIPPED
O906646,C6127,2026-01-18,PLACED
O906647,C9354,2025-08-13,DELIVERED
O906648,C3007,2025-04-18,SHIPPED
O906649,C8013,2025-05-20,
O906650,C5400,2025-06-23,PLACED
O906651,C2005,2025-11-26,
O906652,C9563,2025-02-06,
O906653,C1307,2025-06-05,SHIPPED
O906654,C2340,2025-02-19,DELIVERED
O906655,C5094,2025-01-01,DELIVERED
O906656,C1029,2025-06-21,PLACED
O906657,C8201,2025-01-26,SHIPPED
O906658,C2910,2025-04-30,PLACED
O906659,C3596,2025-05-08,
O906660,C1662,2025-10-19,DELIVERED
O906661,C10292,2026-01-21,PLACED
O906662,C7102,2025-12-13,DELIVERED
O906663,C9377,2026-01-28,SHIPPED
O906664,C7699,2025-10-21,
O906665,C1337,2025-05-17,PLACED
O906666,C5253,2025-02-07,SHIPPED
O906667,C10399,2025-10-17,SHIPPED
O906668,C8542,2025-08-01,DELIVERED
O906669,C10162,2026-01-13,
O906670,C1998,2025-07-25,DELIVERED
O906671,C10029,2025-10-02,
O906672,C9866,2025-10-24,SHIPPED
O906673,C1474,2025-07-07,
O906674,C5509,2026-02-04,SHIPPED
O906675,C3827,2025-04-14,PLACED
O906676,C10467,2025-10-21,SHIPPED
O906677,C9155,2025-11-05,
O906678,C10505,2025-05-15,DELIVERED
O906679,C9981,2025-11-18,
O906680,C3855,2025-04-20,
O906681,C9791,2025-08-05,PLACED
O906682,C6966,2025-02-17,
O906683,C7006,2025-02-01,
O906684,C6703,2025-12-02,PLACED
